,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
wildcard,2.666666666666667,4.6,5.25,4.175,4.06,4.633333333333333,4.5120000000000005
freehit,0.0,0.2,0.35000000000000003,0.27499999999999997,0.1,0.16666666666666669,0.216
bboost,2.666666666666667,1.7999999999999998,1.15,0.8999999999999999,0.74,0.6866666666666666,0.752
3xc,1.3333333333333335,1.0,0.8999999999999999,1.0999999999999999,0.76,0.9533333333333333,0.808
