id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Bernd,Leno,1,0.0,0.0,0.0,0.05,0.04,0.06666666666666667,0.068
2,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.05,0.025,0.12,0.16,0.23600000000000002
3,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pierre-Emerick,Aubameyang,1,0.0,0.0,0.3,0.35000000000000003,0.38,0.5266666666666667,0.812
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,0.0,0.04,0.036000000000000004
7,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008
8,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
9,Héctor,Bellerín,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
10,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.04,0.027999999999999997
11,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.05,0.025,0.02,0.03333333333333333,0.104
13,Ainsley,Maitland-Niles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
14,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.055999999999999994
15,Thomas,Partey,1,0.0,0.0,0.0,0.025,0.0,0.006666666666666667,0.068
16,Kieran,Tierney,1,0.0,0.4,0.5499999999999999,0.75,0.98,1.0999999999999999,1.456
17,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.036000000000000004
18,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.016
20,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.012
21,Emile,Smith Rowe,1,64.0,35.199999999999996,35.9,36.425000000000004,37.68,40.62,43.46
22,Bukayo,Saka,1,0.0,8.200000000000001,4.15,4.95,5.08,6.373333333333334,6.744
23,Gabriel,Magalhães,1,0.0,0.0,0.1,0.2,0.54,0.6333333333333333,1.1079999999999999
24,Konstantinos,Mavropanos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mattéo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.2,0.05,0.075,0.16,0.16,0.152
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ben,White,1,6.666666666666667,11.4,12.45,16.05,17.94,18.88,19.276
466,Nuno,Varela Tavares,1,0.0,0.4,0.15,0.35000000000000003,0.3,0.5599999999999999,0.656
478,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.04,0.02,0.024
530,Folarin,Balogun,1,0.0,0.0,0.0,0.05,0.0,0.006666666666666667,0.06
531,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Karl,Hein,1,0.0,0.0,0.15,0.075,0.16,0.17333333333333334,0.18
558,Martin,Ødegaard,1,0.0,0.2,0.1,0.2,0.2,0.2,0.45599999999999996
559,Aaron,Ramsdale,1,70.66666666666667,71.39999999999999,59.75,50.324999999999996,42.58,35.513333333333335,27.356
572,Arthur,Okonkwo,1,0.0,0.0,0.1,0.025,0.06,0.05333333333333334,0.076
590,Takehiro,Tomiyasu,1,0.0,1.0,1.6500000000000001,2.45,2.96,3.5933333333333333,4.216
28,Jed,Steer,2,1.3333333333333335,4.0,3.1,3.6999999999999997,3.4799999999999995,4.026666666666666,4.279999999999999
29,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Emiliano,Martínez,2,1.3333333333333335,0.0,0.4,1.275,1.96,3.4333333333333336,6.34
31,Björn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.027999999999999997
34,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,John,McGinn,2,0.0,0.0,0.0,0.17500000000000002,0.24,0.2866666666666667,0.592
36,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.0,0.048
37,Mahmoud Ahmed,Ibrahim Hassan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.008
38,Tyrone,Mings,2,0.0,0.2,0.1,0.42500000000000004,0.38,0.9733333333333334,1.8319999999999999
39,Matt,Targett,2,0.0,0.0,0.05,0.075,0.13999999999999999,0.36,0.764
40,Ollie,Watkins,2,8.0,6.800000000000001,4.6,5.175,5.76,6.166666666666667,6.3839999999999995
41,Marvelous,Nakamba,2,0.0,0.0,0.0,0.025,0.06,0.03333333333333333,0.052
42,Anwar,El Ghazi,2,0.0,0.0,0.0,0.0,0.0,0.02,0.052
43,Emiliano,Buendía Stati,2,0.0,0.0,0.0,0.075,0.06,0.12,0.3
44,Matthew,Cash,2,0.0,0.0,0.15,0.125,0.32,0.5666666666666667,1.088
45,Ezri,Konsa Ngoyo,2,0.0,0.0,0.0,0.05,0.0,0.06666666666666667,0.096
46,Frédéric,Guilbert,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Wesley,Moraes,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02
48,Mbwana Ally,Samatta,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Keinan,Davis,2,4.0,6.800000000000001,6.0,5.6000000000000005,5.86,5.106666666666667,4.0840000000000005
50,Douglas Luiz,Soares de Paulo,2,2.666666666666667,3.2,6.25,7.5249999999999995,8.14,6.413333333333333,4.516
51,Jacob,Ramsey,2,0.0,0.4,0.3,0.325,0.24,0.32,0.508
52,Ashley,Young,2,0.0,0.0,0.0,0.025,0.0,0.03333333333333333,0.092
283,Axel,Tuanzebe,2,0.0,0.0,0.0,0.025,0.02,0.03333333333333333,0.048
337,Danny,Ings,2,0.0,0.0,0.15,0.35000000000000003,0.64,1.0466666666666669,2.348
492,Leon,Bailey,2,0.0,0.0,0.0,0.0,0.02,0.05333333333333334,0.108
496,Aaron,Ramsey,2,0.0,0.0,0.0,0.0,0.02,0.0,0.02
497,Jaden,Philogene-Bidace,2,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0
526,Carney,Chukwuemeka,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.008
568,Cameron,Archer,2,12.0,0.8,0.5499999999999999,0.775,0.64,0.96,0.8840000000000001
