id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Bernd,Leno,1,0.0,0.0,0.0,0.025,0.04,0.1,0.13999999999999999
2,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.075,0.27999999999999997,0.2533333333333333,0.36
3,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pierre-Emerick,Aubameyang,1,0.0,3.8,3.35,3.15,4.14,4.293333333333333,5.232
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.027999999999999997
6,Alexandre,Lacazette,1,0.0,0.2,0.0,0.025,0.1,0.09333333333333334,0.116
7,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.016
8,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
9,Héctor,Bellerín,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.012
10,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.052
11,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
12,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.0,0.0,0.04,0.03333333333333333,0.08
13,Ainsley,Maitland-Niles,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.012
14,Rob,Holding,1,0.0,0.0,0.0,0.025,0.04,0.04,0.092
15,Thomas,Partey,1,0.0,0.0,0.0,0.025,0.02,0.04666666666666667,0.096
16,Kieran,Tierney,1,8.0,2.8000000000000003,2.9499999999999997,4.6,3.92,4.246666666666667,4.424
17,Nicolas,Pépé,1,0.0,0.0,0.0,0.05,0.02,0.04,0.1
18,Lucas,Torreira,1,0.0,0.0,0.0,0.025,0.02,0.02666666666666667,0.027999999999999997
20,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
21,Emile,Smith Rowe,1,21.333333333333336,23.200000000000003,26.5,28.575,28.38,27.98,28.84
22,Bukayo,Saka,1,10.666666666666668,5.6000000000000005,10.8,12.675,13.639999999999999,14.32,11.804
23,Gabriel,Magalhães,1,0.0,0.0,0.15,0.3,0.32,0.5066666666666666,0.808
24,Konstantinos,Mavropanos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mattéo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.016
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ben,White,1,9.333333333333334,13.0,18.75,21.325,22.78,22.793333333333333,22.32
