id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Bernd,Leno,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.004
2,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.012
3,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pierre-Emerick,Aubameyang,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.016,0.0,0.0,0.1,0.025,0.08,0.26666666666666666,0.38
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Alexandre,Lacazette,1,2.666666666666667,1.2,1.0999999999999999,0.8500000000000001,1.0,0.96,1.1360000000000001,0.0,0.0,0.05,0.0,0.02,0.03333333333333333,0.036000000000000004
7,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Héctor,Bellerín,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004
11,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.0,0.025,0.0,0.006666666666666667,0.004,0.0,0.0,0.0,0.0,0.0,0.02,0.024
13,Ainsley,Maitland-Niles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Rob,Holding,1,0.0,0.0,0.0,0.05,0.0,0.006666666666666667,0.004,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.004
15,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004
16,Kieran,Tierney,1,1.3333333333333335,1.2,0.95,1.8499999999999999,1.6,2.0266666666666664,1.9480000000000002,1.3333333333333335,0.2,0.05,0.075,0.06,0.11333333333333334,0.036000000000000004
17,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.008
21,Emile,Smith Rowe,1,1.3333333333333335,0.4,0.1,0.25,0.33999999999999997,0.3066666666666667,0.336,9.333333333333334,2.8000000000000003,2.9499999999999997,3.0,2.76,3.473333333333333,3.6839999999999997
22,Bukayo,Saka,1,0.0,0.2,0.05,0.325,0.5,0.36666666666666664,0.328,2.666666666666667,0.6,0.1,0.27499999999999997,0.42,0.48,0.35200000000000004
23,Gabriel,Magalhães,1,0.0,0.0,0.2,0.15,0.27999999999999997,0.5066666666666666,0.728,0.0,0.0,0.05,0.025,0.06,0.05333333333333334,0.064
24,Konstantinos,Mavropanos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mattéo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.2,0.1,0.3,0.24,0.11333333333333334,0.28800000000000003,0.0,0.0,0.0,0.0,0.0,0.02,0.024
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ben,White,1,0.0,0.8,0.44999999999999996,0.65,0.9199999999999999,0.9066666666666667,0.8920000000000001,2.666666666666667,0.8,0.35000000000000003,0.475,0.26,0.45999999999999996,0.45199999999999996
466,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.05,0.02,0.006666666666666667,0.027999999999999997,0.0,0.0,0.1,0.22499999999999998,0.2,0.22666666666666668,0.248
478,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004,0.0,0.0,0.0,0.0,0.0,0.02,0.004
530,Folarin,Balogun,1,0.0,0.0,0.0,0.0,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.02,0.0,0.012
531,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Karl,Hein,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.016
558,Martin,Ødegaard,1,0.0,1.2,0.8500000000000001,0.95,0.96,1.26,1.444,0.0,0.2,0.0,0.075,0.02,0.08,0.068
559,Aaron,Ramsdale,1,1.3333333333333335,2.6,2.15,1.325,2.1399999999999997,2.2399999999999998,2.064,1.3333333333333335,0.6,0.35000000000000003,0.375,0.3,0.24666666666666665,0.27599999999999997
572,Arthur,Okonkwo,1,0.0,0.6,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004
590,Takehiro,Tomiyasu,1,0.0,0.4,0.05,0.42500000000000004,0.22,0.37333333333333335,0.6,0.0,0.0,0.05,0.1,0.08,0.12666666666666665,0.164
28,Jed,Steer,2,0.0,0.0,0.05,0.075,0.04,0.04666666666666667,0.052,0.0,0.2,0.15,0.22499999999999998,0.26,0.24666666666666665,0.252
29,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Emiliano,Martínez,2,1.3333333333333335,0.6,1.0,0.95,0.7799999999999999,0.9666666666666667,1.036,0.0,0.0,0.05,0.05,0.08,0.12,0.22399999999999998
31,Björn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
34,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,John,McGinn,2,0.0,0.2,0.1,0.3,0.27999999999999997,0.44,0.616,0.0,0.0,0.0,0.025,0.04,0.04,0.064
36,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.02
