id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Bernd,Leno,1,0.0,0.0,0.0,0.0,0.02,0.07333333333333333,0.084
2,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.13999999999999999,0.12666666666666665,0.22399999999999998
3,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pierre-Emerick,Aubameyang,1,0.0,0.0,0.0,0.2,0.3,0.41333333333333333,0.596
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.016
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.025,0.0,0.013333333333333334,0.04
7,Granit,Xhaka,1,0.0,0.0,0.0,0.025,0.0,0.0,0.016
8,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
9,Héctor,Bellerín,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
10,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.016
11,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
12,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.0,0.125,0.06,0.1,0.1
13,Ainsley,Maitland-Niles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
14,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.1
15,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.02,0.06,0.06
16,Kieran,Tierney,1,0.0,1.0,1.4000000000000001,1.325,1.5,1.6666666666666667,2.188
17,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02
18,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.024
20,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.04,0.006666666666666667,0.016
21,Emile,Smith Rowe,1,46.666666666666664,33.0,28.95,30.975,31.2,35.52,37.348
22,Bukayo,Saka,1,5.333333333333334,3.8,4.3999999999999995,4.575,5.94,6.306666666666666,7.348000000000001
23,Gabriel,Magalhães,1,0.0,0.0,0.25,0.25,0.32,0.7466666666666667,1.2959999999999998
24,Konstantinos,Mavropanos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mattéo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.1,0.125,0.18,0.23333333333333336,0.232
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ben,White,1,5.333333333333334,13.200000000000001,14.499999999999998,16.35,18.48,18.53333333333333,19.580000000000002
466,Nuno,Varela Tavares,1,1.3333333333333335,0.0,0.25,0.5499999999999999,0.5,0.6266666666666667,0.844
478,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.02
530,Folarin,Balogun,1,0.0,0.0,0.0,0.0,0.02,0.03333333333333333,0.06
531,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Karl,Hein,1,0.0,0.0,0.1,0.1,0.04,0.15333333333333335,0.20400000000000001
558,Martin,Ødegaard,1,0.0,1.0,0.44999999999999996,1.0250000000000001,0.9199999999999999,0.8733333333333333,1.244
559,Aaron,Ramsdale,1,61.33333333333333,64.2,58.35,48.65,44.379999999999995,38.06,30.368000000000002
572,Arthur,Okonkwo,1,0.0,0.0,0.0,0.05,0.02,0.06666666666666667,0.08
590,Takehiro,Tomiyasu,1,4.0,1.6,2.0500000000000003,2.7,3.46,3.9066666666666667,4.972
28,Jed,Steer,2,2.666666666666667,5.0,2.8000000000000003,3.7249999999999996,3.7600000000000002,4.046666666666667,4.02
29,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Emiliano,Martínez,2,1.3333333333333335,0.4,0.6,1.05,2.08,3.6866666666666665,6.08
31,Björn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02
34,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,John,McGinn,2,0.0,0.0,0.2,0.2,0.32,0.5266666666666667,0.756
36,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.02,0.02666666666666667,0.012
37,Mahmoud Ahmed,Ibrahim Hassan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Tyrone,Mings,2,0.0,0.0,0.15,0.2,0.7000000000000001,1.1933333333333334,1.944
39,Matt,Targett,2,0.0,0.0,0.05,0.1,0.22,0.33333333333333337,0.5760000000000001
40,Ollie,Watkins,2,10.666666666666668,4.6,6.7,5.7,6.68,6.433333333333334,6.859999999999999
41,Marvelous,Nakamba,2,0.0,0.0,0.0,0.025,0.0,0.04,0.012
42,Anwar,El Ghazi,2,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.044000000000000004
43,Emiliano,Buendía Stati,2,0.0,0.0,0.0,0.05,0.16,0.22666666666666668,0.312
44,Matthew,Cash,2,0.0,0.0,0.15,0.25,0.32,0.7266666666666667,1.1520000000000001
45,Ezri,Konsa Ngoyo,2,0.0,0.0,0.1,0.1,0.13999999999999999,0.17333333333333334,0.232
46,Frédéric,Guilbert,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Wesley,Moraes,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004
48,Mbwana Ally,Samatta,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Keinan,Davis,2,6.666666666666667,8.4,7.3999999999999995,6.9750000000000005,5.28,5.16,3.864
50,Douglas Luiz,Soares de Paulo,2,2.666666666666667,6.0,6.05,6.275,8.200000000000001,6.68,4.42
51,Jacob,Ramsey,2,0.0,0.8,0.65,0.675,0.44,0.4333333333333333,0.5720000000000001
52,Ashley,Young,2,0.0,0.2,0.0,0.025,0.08,0.03333333333333333,0.1
283,Axel,Tuanzebe,2,0.0,0.0,0.0,0.0,0.04,0.013333333333333334,0.044000000000000004
337,Danny,Ings,2,0.0,0.2,0.2,0.35000000000000003,0.52,1.06,2.104
492,Leon,Bailey,2,0.0,0.0,0.0,0.025,0.02,0.03333333333333333,0.04
496,Aaron,Ramsey,2,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.032
497,Jaden,Philogene-Bidace,2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
526,Carney,Chukwuemeka,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004
568,Cameron,Archer,2,4.0,0.4,0.5499999999999999,0.625,0.86,0.9266666666666666,1.284
596,Viljami,Sinisalo,2,0.0,0.0,0.05,0.0,0.02,0.0,0.012
610,Lamare,Bogarde,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004
638,Tim,Iroegbunam,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Pontus,Jansson,3,0.0,0.2,0.4,0.5499999999999999,0.86,1.5466666666666666,3.108
77,Christian,Nørgaard,3,0.0,0.6,0.0,0.05,0.13999999999999999,0.12666666666666665,0.244
78,Ivan,Toney,3,17.333333333333336,22.6,19.45,19.8,19.400000000000002,20.686666666666667,20.784
79,Tariqe,Fosu-Henry,3,0.0,0.0,0.0,0.0,0.0,0.0,0.004
80,David,Raya Martin,3,0.0,0.0,0.44999999999999996,0.525,0.5599999999999999,0.6466666666666666,1.1079999999999999
81,Sergi,Canós,3,0.0,0.2,0.0,0.2,0.08,0.15333333333333335,0.416
82,Pelenda Joshua,Dasilva,3,0.0,0.0,0.0,0.0,0.0,0.0,0.004
83,Rico,Henry,3,1.3333333333333335,0.4,0.65,1.05,0.88,1.3133333333333335,1.9480000000000002
84,Vitaly,Janelt,3,0.0,0.0,0.0,0.025,0.06,0.006666666666666667,0.027999999999999997
85,Saman,Ghoddos,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Mathias,Jensen,3,0.0,0.0,0.05,0.0,0.0,0.02666666666666667,0.024
87,Charlie,Goode,3,1.3333333333333335,0.8,0.5,0.375,0.52,0.7466666666666667,1.044
88,Marcus,Forss,3,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.008
89,Mads,Roerslev Rasmussen,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Mads,Bech Sørensen,3,0.0,0.0,0.0,0.0,0.0,0.0,0.004
91,Ethan,Pinnock,3,0.0,0.2,0.4,0.22499999999999998,0.42,1.2,1.72
