id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Bernd,Leno,1,0.0,0.0,0.1,0.1,0.13999999999999999,0.11333333333333334,0.272
2,Rúnar Alex,Rúnarsson,1,0.0,1.4000000000000001,0.5,0.15,0.3,0.38666666666666666,0.584
3,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
4,Pierre-Emerick,Aubameyang,1,5.333333333333334,1.2,0.65,0.775,0.62,0.6066666666666667,0.7000000000000001
5,Cédric,Soares,1,0.0,0.0,0.05,0.0,0.02,0.03333333333333333,0.02
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
7,Granit,Xhaka,1,0.0,0.0,0.0,0.025,0.0,0.06,0.024
8,Pablo,Marí,1,0.0,0.2,0.0,0.0,0.0,0.0,0.004
9,Héctor,Bellerín,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008
10,Calum,Chambers,1,0.0,0.2,0.15,0.05,0.08,0.08,0.136
11,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
12,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.0,0.0,0.1,0.1,0.13999999999999999
13,Ainsley,Maitland-Niles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
14,Rob,Holding,1,0.0,0.0,0.0,0.05,0.04,0.15333333333333335,0.136
15,Thomas,Partey,1,0.0,0.0,0.0,0.05,0.02,0.0,0.032
16,Kieran,Tierney,1,29.333333333333332,14.799999999999999,9.2,8.125,7.86,6.926666666666667,6.412
17,Nicolas,Pépé,1,0.0,0.2,0.05,0.22499999999999998,0.38,0.46666666666666673,0.52
18,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.048
20,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.027999999999999997
21,Emile,Smith Rowe,1,0.0,1.0,1.35,1.4000000000000001,1.68,2.1466666666666665,2.964
22,Bukayo,Saka,1,0.0,2.4,2.0,1.675,2.16,2.1866666666666665,2.7119999999999997
23,Gabriel,Magalhães,1,0.0,0.0,0.05,0.025,0.04,0.03333333333333333,0.044000000000000004
24,Konstantinos,Mavropanos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mattéo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.05,0.0,0.02,0.006666666666666667,0.024
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ben,White,1,21.333333333333336,30.2,33.85,29.525000000000002,27.82,24.86,22.252
466,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
478,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.04,0.02,0.052
530,Folarin,Balogun,1,0.0,0.0,0.05,0.125,0.04,0.07333333333333333,0.092
531,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Karl,Hein,1,0.0,0.0,0.4,0.35000000000000003,0.22,0.21333333333333335,0.356
558,Martin,Ødegaard,1,13.333333333333334,2.1999999999999997,1.4500000000000002,1.675,1.72,1.9533333333333334,2.176
559,Aaron,Ramsdale,1,4.0,3.0,3.1,2.625,2.7199999999999998,2.4533333333333336,2.46
572,Arthur,Okonkwo,1,0.0,0.0,0.15,0.1,0.04,0.09333333333333334,0.068
590,Takehiro,Tomiyasu,1,0.0,1.2,0.8,0.7000000000000001,1.1199999999999999,0.9666666666666667,1.232
28,Jed,Steer,2,21.333333333333336,13.600000000000001,6.45,6.0249999999999995,5.4399999999999995,5.693333333333333,5.784000000000001
29,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.016
30,Emiliano,Martínez,2,0.0,2.0,1.2,1.9,2.2399999999999998,3.08,5.752
31,Björn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.02,0.0,0.07200000000000001
34,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
35,John,McGinn,2,0.0,0.0,0.0,0.0,0.04,0.02666666666666667,0.136
36,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.012
37,Mahmoud Ahmed,Ibrahim Hassan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Tyrone,Mings,2,0.0,0.8,0.3,0.22499999999999998,0.72,0.8666666666666666,2.212
39,Matt,Targett,2,0.0,0.2,0.1,0.25,0.48,0.7933333333333334,1.18
40,Ollie,Watkins,2,1.3333333333333335,0.0,0.1,0.025,0.12,0.08666666666666667,0.26
41,Marvelous,Nakamba,2,0.0,0.0,0.0,0.025,0.02,0.03333333333333333,0.08
42,Anwar,El Ghazi,2,0.0,0.2,0.0,0.0,0.06,0.06,0.2
43,Emiliano,Buendía Stati,2,0.0,0.0,0.05,0.3,0.4,0.4066666666666666,0.652
