id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Bernd,Leno,1,0.0,0.0,0.05,0.05,0.06,0.07333333333333333,0.12
2,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.025,0.12,0.14666666666666667,0.33999999999999997
3,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pierre-Emerick,Aubameyang,1,0.0,0.2,1.05,1.0999999999999999,1.0999999999999999,1.9066666666666665,2.432
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
6,Alexandre,Lacazette,1,0.0,0.0,0.05,0.025,0.04,0.04,0.032
7,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008
8,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
9,Héctor,Bellerín,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.036000000000000004
11,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
12,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.064
13,Ainsley,Maitland-Niles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Rob,Holding,1,0.0,0.0,0.0,0.025,0.02,0.0,0.08
15,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.064
16,Kieran,Tierney,1,1.3333333333333335,1.0,1.7000000000000002,2.3,3.18,3.2266666666666666,3.5839999999999996
17,Nicolas,Pépé,1,0.0,0.0,0.0,0.025,0.0,0.02666666666666667,0.07200000000000001
18,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.04,0.006666666666666667,0.024
20,Edward,Nketiah,1,0.0,0.0,0.0,0.025,0.0,0.006666666666666667,0.0
21,Emile,Smith Rowe,1,37.333333333333336,29.4,33.35,32.0,31.580000000000002,32.026666666666664,33.56
22,Bukayo,Saka,1,2.666666666666667,4.2,6.5,8.825,12.540000000000001,11.526666666666667,9.764000000000001
23,Gabriel,Magalhães,1,0.0,0.0,0.1,0.2,0.2,0.5733333333333334,0.764
24,Konstantinos,Mavropanos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mattéo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.04,0.006666666666666667,0.008
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ben,White,1,6.666666666666667,8.4,16.35,21.125,21.46,22.7,22.02
466,Nuno,Varela Tavares,1,1.3333333333333335,0.0,0.0,0.05,0.12,0.08666666666666667,0.16
478,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.032
530,Folarin,Balogun,1,0.0,0.0,0.0,0.025,0.0,0.02666666666666667,0.07200000000000001
531,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Karl,Hein,1,0.0,0.0,0.05,0.125,0.22,0.15333333333333335,0.22
558,Martin,Ødegaard,1,0.0,0.0,0.05,0.17500000000000002,0.32,0.2533333333333333,0.344
559,Aaron,Ramsdale,1,89.33333333333333,82.0,68.85,52.6,43.26,33.1,23.392
572,Arthur,Okonkwo,1,0.0,0.0,0.1,0.025,0.06,0.08666666666666667,0.04
590,Takehiro,Tomiyasu,1,0.0,0.4,0.8,2.0,1.9800000000000002,2.9133333333333336,3.492
28,Jed,Steer,2,0.0,3.2,3.05,3.4750000000000005,3.58,4.213333333333334,4.612
29,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Emiliano,Martínez,2,0.0,0.0,0.8500000000000001,1.175,2.18,4.113333333333333,6.895999999999999
31,Björn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.04
34,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,John,McGinn,2,0.0,0.0,0.0,0.0,0.08,0.18666666666666668,0.26
36,Kortney,Hause,2,0.0,0.0,0.0,0.025,0.0,0.02666666666666667,0.052
37,Mahmoud Ahmed,Ibrahim Hassan,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Tyrone,Mings,2,0.0,0.0,0.0,0.1,0.26,0.4933333333333333,1.228
39,Matt,Targett,2,0.0,0.0,0.05,0.025,0.13999999999999999,0.31333333333333335,0.632
40,Ollie,Watkins,2,0.0,0.2,0.5,0.475,0.5599999999999999,1.0533333333333335,1.452
41,Marvelous,Nakamba,2,0.0,0.0,0.0,0.0,0.02,0.02666666666666667,0.024
42,Anwar,El Ghazi,2,0.0,0.0,0.0,0.0,0.08,0.013333333333333334,0.055999999999999994
43,Emiliano,Buendía Stati,2,0.0,0.0,0.05,0.075,0.1,0.2,0.432
44,Matthew,Cash,2,0.0,0.0,0.15,0.375,0.54,0.9733333333333334,1.48
45,Ezri,Konsa Ngoyo,2,0.0,0.0,0.0,0.025,0.02,0.02666666666666667,0.116
46,Frédéric,Guilbert,2,0.0,0.0,0.0,0.0,0.0,0.0,0.008
47,Wesley,Moraes,2,0.0,0.0,0.0,0.025,0.0,0.0,0.012
