id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Bernd,Leno,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.008
2,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.02,0.052
3,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pierre-Emerick,Aubameyang,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Cédric,Soares,1,0.0,0.0,0.05,0.05,0.08,0.07333333333333333,0.084
6,Alexandre,Lacazette,1,25.333333333333336,20.4,18.95,17.175,14.64,10.666666666666668,7.312
7,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
8,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Héctor,Bellerín,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
13,Ainsley,Maitland-Niles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Rob,Holding,1,0.0,0.0,0.0,0.0,0.02,0.06,0.08800000000000001
15,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.02,0.02,0.027999999999999997
16,Kieran,Tierney,1,41.333333333333336,27.400000000000002,26.900000000000002,25.474999999999998,24.38,21.759999999999998,19.956
17,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.032
18,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.04,0.02666666666666667,0.02
21,Emile,Smith Rowe,1,2.666666666666667,2.6,2.5,2.55,2.78,3.9066666666666667,5.284
22,Bukayo,Saka,1,60.0,68.0,62.3,56.25,50.5,42.92,36.008
23,Gabriel,Magalhães,1,1.3333333333333335,2.8000000000000003,2.1,1.6500000000000001,1.9800000000000002,2.166666666666667,3.396
24,Konstantinos,Mavropanos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Mattéo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,8.0,6.2,5.6000000000000005,4.725,4.74,3.7733333333333334,3.132
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Ben,White,1,20.0,16.0,17.75,17.525,17.740000000000002,18.166666666666668,18.288
466,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.024
478,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Folarin,Balogun,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
531,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
