,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
60000,113,113,123,211,121,311,121,311,211,311,211,131,131,131,131,121,321,211,311,311,113,113,323,313,113,113,311,211,222,121,131,131,321,211,231,231,231,211
60001,131,131,231,211,311,211,211,121,211,211,121,211,211,211,211,311,211,131,311,211,211,311,311,311,211,211,211,212,211,211,211,211,311,211,112,122,112,112
60002,121,121,211,112,212,112,112,112,212,312,113,211,211,211,211,211,131,112,331,331,121,231,131,123,311,131,131,322,312,121,311,211,213,211,211,232,232,221
60003,112,211,121,121,121,121,121,121,212,121,211,211,211,121,112,121,312,131,312,211,311,131,113,331,311,321,211,211,211,211,311,211,321,121,211,213,211,211
60004,112,212,222,122,122,121,211,112,112,112,212,112,211,211,311,311,211,211,321,211,311,311,311,323,123,131,112,222,211,121,213,223,123,112,211,112,121,121
60005,131,231,132,311,131,131,121,211,221,112,311,211,211,121,121,121,121,131,311,211,131,211,311,331,233,131,211,211,212,211,311,311,232,212,311,212,311,212
60006,321,131,232,321,132,132,112,112,122,112,212,312,112,211,311,231,213,213,123,213,113,113,113,313,113,113,113,123,121,112,113,113,323,121,231,221,211,211
60007,112,312,212,312,112,112,112,112,112,121,122,312,132,132,132,112,131,131,131,121,311,211,311,311,311,311,311,211,211,211,231,311,113,211,211,221,131,311
60008,123,211,123,123,311,121,121,311,212,112,211,211,311,311,211,211,123,123,311,321,211,113,112,331,311,211,131,231,221,113,123,113,213,112,221,121,131,121
60009,212,212,212,121,211,211,211,221,211,211,211,211,211,211,221,112,122,131,121,121,121,211,211,321,121,121,211,221,221,112,131,121,322,121,211,212,211,211
60010,232,231,132,131,112,213,211,121,312,211,132,121,121,311,211,212,321,131,133,131,112,331,113,133,313,112,112,222,312,112,231,113,113,112,121,132,311,213
60011,122,122,221,221,321,121,211,211,211,211,211,211,211,121,321,121,131,131,121,121,121,311,211,211,311,211,311,321,221,121,211,211,311,211,211,223,121,211
60012,211,121,121,121,121,121,121,121,121,121,211,121,121,211,211,121,113,113,112,123,211,211,231,313,311,211,311,212,211,211,311,123,221,212,121,113,131,211
60013,321,121,122,112,121,211,112,212,121,121,321,211,211,121,211,311,121,213,311,211,211,311,311,323,311,121,311,211,211,311,211,131,123,121,211,211,131,211
60014,312,213,112,122,311,211,112,211,221,112,221,121,121,121,221,112,211,121,313,211,113,121,113,323,311,232,112,212,232,121,113,131,132,211,131,121,211,221
60015,131,211,113,112,121,112,122,112,311,311,112,211,212,211,211,233,311,311,312,122,211,311,311,211,311,311,112,212,122,122,211,211,312,212,311,312,311,123
60016,121,121,121,121,121,121,121,123,131,131,231,231,231,311,231,121,131,133,132,213,113,123,113,313,313,113,313,123,123,121,132,213,121,121,211,131,121,121
60017,121,121,112,212,122,221,112,121,321,121,123,121,211,211,113,121,121,121,312,212,121,112,131,332,213,113,321,222,122,113,122,113,132,211,311,212,311,121
60018,123,113,113,113,112,211,121,211,311,311,313,123,123,123,313,223,113,113,113,213,213,113,311,313,133,113,131,321,321,231,231,131,322,112,113,122,211,211
60019,112,112,112,112,112,112,112,112,112,112,112,112,121,112,112,112,311,133,211,112,112,112,112,321,312,312,121,212,112,121,211,113,213,211,211,211,211,212
60020,113,121,121,211,112,121,221,211,121,112,112,112,211,112,321,123,311,211,311,131,211,131,113,311,311,131,121,221,211,121,121,211,122,121,121,221,211,221
60021,213,123,122,122,121,121,112,112,112,112,321,231,231,231,231,121,131,133,231,231,113,311,311,133,113,113,211,221,211,311,131,112,223,211,211,221,311,211
60022,212,212,212,212,212,211,211,211,211,211,211,211,211,211,221,112,122,131,121,121,121,211,211,331,121,121,211,221,221,112,131,121,322,121,211,212,211,211
60023,121,121,121,121,121,121,121,121,121,131,231,211,211,211,211,211,211,211,211,112,311,311,121,321,211,211,131,221,121,211,311,211,211,211,211,211,231,212
60024,112,112,211,112,311,311,211,211,211,211,211,121,211,211,311,211,311,223,313,213,113,131,121,321,113,113,211,221,112,112,131,131,322,112,112,213,121,121
60025,213,113,213,112,112,112,112,112,112,112,112,112,112,112,112,112,113,112,213,131,113,331,311,231,131,211,311,221,211,211,121,231,231,211,211,211,121,231
60026,312,113,231,311,211,112,121,121,122,121,211,121,121,121,211,213,311,113,211,211,211,211,131,313,132,213,311,231,212,211,131,113,132,211,231,211,131,311
60027,213,213,212,112,112,112,112,212,122,112,212,112,121,121,121,122,332,113,312,131,311,211,131,311,121,121,211,211,221,211,311,311,113,212,311,221,212,211
60028,121,121,121,121,112,112,122,112,112,112,112,112,112,112,112,213,112,311,112,112,211,211,211,311,311,321,311,221,222,211,311,311,321,211,332,211,112,112
60029,211,122,321,231,211,112,312,211,211,211,211,211,211,211,211,131,211,113,221,122,211,211,112,131,211,231,112,222,211,211,131,211,122,121,211,212,211,231
60030,211,121,121,121,112,112,112,121,112,121,122,112,112,112,112,122,132,311,313,213,211,211,311,331,211,121,121,221,211,112,322,211,311,121,121,321,221,211
60031,121,121,112,112,232,112,112,221,122,112,211,121,121,121,121,131,112,211,112,211,113,113,113,313,312,312,311,222,121,312,123,113,123,221,121,123,113,211
60032,113,213,123,113,131,313,113,213,211,311,231,121,121,211,211,311,311,311,112,121,211,211,211,331,211,121,121,212,112,212,211,211,212,212,112,211,311,211
60033,211,211,211,311,211,211,211,211,211,211,211,211,211,311,211,123,213,213,113,311,211,211,311,331,211,311,311,221,211,211,311,211,311,221,211,221,311,311
60034,211,211,321,112,121,121,131,113,121,131,131,121,231,131,231,121,131,131,313,212,211,311,312,321,112,211,131,122,122,211,311,211,123,212,211,212,311,211
60035,121,121,211,121,212,112,112,112,122,122,122,112,112,311,131,311,113,211,313,113,113,113,313,123,113,122,112,212,212,212,311,113,121,221,113,211,211,112
60036,121,211,211,311,211,311,211,211,221,112,112,211,221,211,231,122,212,211,211,113,311,311,131,331,311,311,112,222,212,122,331,131,123,122,312,112,113,213
60037,213,113,211,211,221,211,211,112,112,311,211,211,211,211,311,112,113,113,231,113,112,211,113,131,311,121,213,223,213,211,123,131,311,122,121,132,311,211
60038,121,212,212,121,211,311,211,211,123,112,113,211,311,311,311,211,211,231,121,211,113,311,311,313,211,311,211,231,231,121,331,311,321,121,212,113,212,211
60039,311,211,211,121,123,112,112,112,122,121,123,121,221,121,121,121,121,311,311,211,311,211,211,311,131,211,311,221,211,311,231,311,321,211,113,221,121,211
60040,221,211,311,213,211,311,121,211,211,311,211,211,211,311,311,211,311,311,213,331,311,311,211,311,311,311,211,211,221,113,231,113,123,211,312,221,131,232
60041,212,122,211,112,212,112,112,112,122,112,112,211,211,112,211,121,112,113,112,331,211,311,211,211,131,131,131,211,211,212,311,121,123,221,212,122,312,231
60042,121,121,112,112,112,112,212,112,112,112,122,112,112,112,112,112,112,113,113,311,211,211,131,331,233,122,112,122,322,121,131,221,223,132,312,312,113,113
