,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
40000,90,90,95,96,97,98,98,98,98,93,94,94,94,95,95,97,97,97,98,98,97,97,98,107,98,98,98,99,99,99,99,99,99,100,100,100,100,98
40001,95,95,95,91,92,93,93,93,93,93,94,94,94,95,95,95,95,96,96,96,96,96,97,97,98,98,98,99,91,99,99,99,99,100,100,88,88,88
40002,85,85,85,85,85,85,85,85,85,85,86,86,92,93,93,93,93,94,93,93,93,93,94,94,95,101,101,102,100,99,98,98,98,98,98,98,98,97
40003,95,95,95,95,95,95,93,93,93,93,94,94,94,95,95,97,97,101,98,98,97,97,101,100,101,106,106,106,107,107,107,107,100,100,102,102,96,96
40004,85,85,85,85,85,88,88,88,88,88,88,88,88,89,89,90,90,91,91,91,91,91,92,107,109,98,98,99,99,100,100,89,89,89,87,87,89,89
40005,100,100,100,100,100,100,99,99,99,100,101,101,95,96,103,103,103,103,116,100,100,100,101,95,96,93,95,95,85,86,86,92,93,93,88,88,107,108
40006,90,90,85,86,87,88,88,88,88,88,86,86,86,86,86,87,87,101,95,95,95,95,97,107,109,109,109,110,109,109,109,110,110,110,110,110,110,109
40007,95,95,95,94,92,93,93,93,93,93,94,94,94,95,95,97,97,98,98,98,97,97,98,97,98,98,98,99,100,99,98,110,110,110,110,110,110,109
40008,85,85,85,85,87,88,88,88,88,88,88,88,88,89,89,90,90,91,91,91,91,91,92,92,93,101,101,102,91,102,102,102,102,102,102,102,102,101
40009,100,100,100,100,100,93,93,93,93,93,94,94,94,95,95,97,97,92,98,98,97,97,98,97,98,98,98,99,99,99,96,96,96,96,96,96,96,97
40010,85,85,85,85,87,88,88,88,88,88,86,86,86,86,86,87,87,87,91,91,91,91,90,90,114,114,114,93,91,93,93,93,93,93,93,93,93,92
40011,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,92,92,92,92,92,91,91,91,90,90,106,106,106,99,106,106,106,106,95,95,95,96,96
40012,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,91,91,90,92,92,92,92,92,92,92,91,93,94,94,94,94,94,94,94,94,94,94,93
40013,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,87,96,96,101,101,101,101,102,107,109,109,109,110,91,109,109,109,109,109,94,94,94,93
40014,85,85,85,85,87,88,88,88,88,88,86,86,86,89,89,90,95,95,96,96,96,96,100,100,101,92,92,93,93,93,93,93,93,93,93,93,93,92
40015,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,87,87,93,93,93,93,93,93,93,93,93,93,94,94,94,94,94,94,100,102,88,102,101
40016,90,90,90,90,90,90,90,91,91,91,92,92,92,92,92,92,92,96,102,102,102,102,103,103,92,92,92,93,93,93,93,93,93,93,93,93,98,99
40017,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,92,92,100,96,96,96,96,96,90,90,92,92,93,93,93,92,92,85,86,86,86,86,85
40018,90,90,90,96,97,98,98,88,88,88,88,88,88,89,89,90,90,93,111,111,111,111,113,113,114,114,114,115,115,115,115,110,110,93,102,102,102,101
40019,90,90,90,90,90,90,88,88,88,105,91,91,91,91,91,91,91,91,91,91,91,91,103,103,104,92,92,93,93,93,93,93,93,93,93,93,93,92
40020,85,85,85,86,87,88,88,88,88,88,95,88,88,89,89,90,90,95,95,92,92,92,97,97,98,98,98,98,97,97,97,102,102,102,102,102,100,101
40021,90,90,90,90,90,90,90,90,90,93,94,94,94,95,95,97,97,98,98,98,97,97,98,107,109,103,109,110,110,110,110,110,110,110,102,102,102,106
40022,85,85,85,85,85,85,85,85,85,85,86,86,86,86,97,98,98,93,98,98,98,98,98,98,98,92,92,93,93,93,93,93,93,93,93,93,93,92
40023,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,87,92,93,96,96,96,96,97,97,98,98,98,99,99,99,92,92,92,92,92,92,92,93
40024,90,90,90,90,90,89,88,88,88,88,88,88,88,89,89,90,90,89,91,91,91,91,92,95,96,96,95,93,93,93,92,92,92,92,92,88,88,100
40025,85,85,85,86,87,88,88,88,88,88,88,88,88,89,89,90,90,87,91,91,91,91,91,92,93,93,92,93,93,93,104,90,90,90,90,90,90,90
40026,85,85,85,85,85,85,85,85,85,85,86,86,86,86,86,87,87,89,87,87,86,91,92,92,93,98,98,99,99,99,99,99,99,100,100,100,100,98
40027,85,85,85,85,87,85,85,85,85,85,86,86,86,86,97,98,98,98,107,107,101,101,101,100,101,101,101,101,91,92,91,91,91,91,91,91,91,92
40028,85,85,85,85,85,88,88,88,88,88,85,85,88,89,89,90,90,103,91,91,91,91,92,107,109,109,109,110,109,109,94,94,94,94,94,88,88,88
40029,85,85,85,85,85,85,85,85,85,85,85,84,84,89,89,90,94,90,95,95,95,95,97,97,98,98,98,99,99,99,92,92,92,93,93,93,94,93
40030,85,85,90,91,92,93,93,93,93,93,93,92,92,93,93,93,96,90,98,98,98,98,99,99,98,101,101,102,102,102,94,94,94,94,94,94,94,93
40031,85,85,85,86,87,88,88,88,88,88,88,88,88,89,89,90,90,91,91,91,91,91,92,107,98,98,98,99,100,100,100,100,100,100,87,99,99,98
40032,95,95,90,90,90,88,88,88,88,88,86,86,88,89,89,90,99,100,101,101,93,93,94,107,92,92,92,93,93,93,93,93,93,93,93,93,93,113
40033,85,85,85,85,85,85,85,85,85,85,86,86,90,95,95,96,96,98,98,98,98,98,102,102,103,102,86,86,86,87,90,90,90,90,87,90,90,90
40034,90,90,90,86,87,88,88,88,88,88,85,88,88,89,89,90,90,104,104,104,104,104,107,107,109,92,92,93,93,93,92,92,92,92,88,88,88,88
40035,90,90,90,90,90,89,89,89,88,88,88,88,88,89,89,90,90,91,91,91,91,91,92,92,93,93,93,93,93,93,93,93,93,93,93,93,93,87
40036,90,90,90,90,90,88,88,88,88,88,88,88,88,89,89,90,90,99,96,96,96,96,97,97,98,98,98,99,100,100,100,100,100,100,100,99,99,98
