id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Folarin,Balogun,1,0.0,0.0,0.0,0.075,0.13999999999999999,0.04,0.1
2,Cédric,Alves Soares,1,0.0,0.0,0.05,0.125,0.13999999999999999,0.08666666666666667,0.172
3,Mohamed,Elneny,1,0.0,0.0,0.0,0.025,0.1,0.06,0.055999999999999994
4,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.025,0.0,0.006666666666666667,0.016
5,Gabriel,dos Santos Magalhães,1,10.666666666666668,13.600000000000001,14.549999999999999,17.224999999999998,18.14,18.0,18.336
6,Kai,Havertz,1,0.0,0.8,0.05,0.05,0.02,0.04666666666666667,0.07200000000000001
8,Gabriel,Fernando de Jesus,1,0.0,0.0,0.0,0.075,0.13999999999999999,0.06666666666666667,0.108
9,Jorge Luiz,Frello Filho,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Jakub,Kiwior,1,0.0,0.0,0.0,0.025,0.0,0.013333333333333334,0.012
11,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
12,Gabriel,Martinelli Silva,1,6.666666666666667,10.2,10.05,9.225,9.139999999999999,8.713333333333333,8.048
13,Eddie,Nketiah,1,12.0,12.2,10.05,9.0,9.48,9.46,9.22
14,Martin,Ødegaard,1,0.0,3.0,3.35,4.025,4.279999999999999,5.3533333333333335,5.872
15,Thomas,Partey,1,0.0,0.0,0.0,0.025,0.02,0.0,0.0
16,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Aaron,Ramsdale,1,0.0,0.4,0.75,0.75,1.4200000000000002,1.34,1.8880000000000001
18,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.05,0.08,0.006666666666666667,0.024
19,Bukayo,Saka,1,57.333333333333336,54.400000000000006,55.15,54.7,56.68,56.946666666666665,56.668
20,William,Saliba,1,42.66666666666667,42.6,43.35,38.525,37.22,37.04666666666667,35.096
22,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.012
24,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.02,0.0,0.008
