id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Cédric,Alves Soares,1,0.0,0.0,0.0,0.025,0.0,0.02,0.027999999999999997
3,Granit,Xhaka,1,1.3333333333333335,0.4,1.05,0.75,1.0,1.0133333333333332,1.256
4,Mohamed,Elneny,1,1.3333333333333335,0.4,0.95,0.42500000000000004,0.26,0.26666666666666666,0.392
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.04,0.013333333333333334,0.004
6,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.04,0.013333333333333334,0.008
7,Martin,Ødegaard,1,18.666666666666668,22.8,21.0,18.45,17.46,16.753333333333334,17.227999999999998
8,Kieran,Tierney,1,0.0,0.0,0.44999999999999996,0.5,0.36,0.29333333333333333,0.32
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.025,0.04,0.0,0.004
10,Benjamin,White,1,5.333333333333334,3.5999999999999996,6.3,5.625,4.7,5.213333333333333,5.988
11,Eddie,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.05,0.06,0.05333333333333334,0.104
13,Bukayo,Saka,1,4.0,7.8,7.75,8.85,8.34,9.173333333333334,9.48
14,Takehiro,Tomiyasu,1,0.0,0.6,0.3,0.325,0.44,0.3466666666666667,0.492
15,Aaron,Ramsdale,1,0.0,4.3999999999999995,3.4000000000000004,4.625,4.92,5.84,7.0440000000000005
16,Gabriel,dos Santos Magalhães,1,8.0,10.4,8.15,8.7,7.26,8.066666666666666,8.672
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
18,Albert,Sambi Lokonga,1,0.0,0.6,0.5,0.475,0.32,0.19333333333333333,0.2
19,Gabriel,Martinelli Silva,1,70.66666666666667,74.4,76.14999999999999,77.625,78.44,77.90666666666667,75.312
20,Pablo,Marí Villar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas,Torreira di Pascua,1,0.0,0.0,0.05,0.1,0.02,0.03333333333333333,0.048
23,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Matt,Turner,1,4.0,5.4,3.5000000000000004,2.225,1.5,1.4533333333333334,1.232
25,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.02
26,William,Saliba,1,6.666666666666667,20.200000000000003,19.25,17.575,17.06,17.313333333333333,18.276
27,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.025,0.02,0.02,0.0
28,Gabriel,Fernando de Jesus,1,34.66666666666667,45.4,49.1,51.349999999999994,54.620000000000005,59.29333333333333,65.372
